,level_0,index,game_date,release_spin_rate,release_spin_rate,release_spin_rate,release_spin_rate,release_spin_rate,release_spin_rate,release_spin_rate
,,,,FA,CH,FT,CU,SI,FS,FC
1087,1087,1087,2020-09-27,,1687.2589285714287,,2604.7632653061223,2183.928825622776,1366.7045454545455,2336.4285714285716
1088,1088,1088,2020-09-29,1852.0,1707.491935483871,,2543.344262295082,2226.322222222222,1278.6,2488.7105263157896
1089,1089,1089,2020-09-30,,1725.5224719101125,,2654.7051282051284,2135.997578692494,1379.2173913043478,2439.346153846154
1090,1090,1090,2020-10-01,,1716.4353741496598,,2647.5822784810125,2182.1176470588234,1507.875,2289.056603773585
1091,1091,1091,2020-10-02,,1652.357142857143,,2681.0476190476193,2061.1153846153848,1263.55,2582.9375
1092,1092,1092,2020-10-05,,1794.611111111111,,2337.212121212121,2097.51,1066.125,2271.037037037037
1093,1093,1093,2020-10-06,,1690.212765957447,,2843.1828571428573,2139.8897959183673,1406.6,2497.1714285714284
1094,1094,1094,2020-10-07,,1805.3714285714286,,2590.392,2134.4473684210525,1688.142857142857,2419.1754385964914
1095,1095,1095,2020-10-08,2289.0,1749.5354330708662,,2588.25641025641,2144.9030837004407,1316.2941176470588,2331.2244897959185
1096,1096,1096,2020-10-09,,1793.2,,2475.323529411765,2004.820512820513,2430.0,
1097,1097,1097,2020-10-11,,1738.4444444444443,,2720.6721311475408,2169.222222222222,,2544.782608695652
1098,1098,1098,2020-10-12,,1757.0666666666666,,2748.108108108108,2218.352380952381,2113.0,2489.9491525423728
1099,1099,1099,2020-10-13,,1893.5625,,2500.4,2121.6117647058823,1633.391304347826,2413.179104477612
1100,1100,1100,2020-10-14,1561.8,1855.4835164835165,,2737.4251968503936,2112.0625,,2514.866666666667
1101,1101,1101,2020-10-15,,1855.732142857143,,2567.4736842105262,2028.5673076923076,,2312.810810810811
1102,1102,1102,2020-10-16,,1834.8392857142858,,2834.776,2179.798561151079,,2480.474358974359
1103,1103,1103,2020-10-17,,1797.3333333333333,,2651.181818181818,2198.95,1933.0,2529.851063829787
1104,1104,1104,2020-10-18,,1717.2558139534883,,2529.0588235294117,2192.795918367347,1731.5,2443.551724137931
1105,1105,1105,2020-10-20,,1791.923076923077,,2838.844827586207,2012.075,,1971.5
1106,1106,1106,2020-10-21,,1804.4166666666667,,2344.885714285714,2210.8333333333335,1817.5714285714287,2456.1
1107,1107,1107,2020-10-23,,,,2899.7619047619046,2160.6666666666665,2152.0,2530.5
1108,1108,1108,2020-10-24,,2056.7954545454545,,2595.235294117647,2084.09375,,2396.735294117647
1109,1109,1109,2020-10-25,,1791.0,,2939.688524590164,2200.7796610169494,,2467.8888888888887
1110,1110,1110,2020-10-27,,1875.7666666666667,,2401.777777777778,2180.777777777778,1880.1,2463.0
1111,1111,1111,2021-04-01,,1762.0477326968974,,2548.815181518152,2182.623693379791,1434.4647887323943,2398.0341296928327
1112,1112,1112,2021-04-02,,1867.7859922178989,,2435.2655367231637,2149.043010752688,1371.2105263157894,2404.150485436893
1113,1113,1113,2021-04-03,,1808.962389380531,,2621.8056426332287,2205.7184986595175,1542.875,2508.9545454545455
1114,1114,1114,2021-04-04,1841.578947368421,1795.5904977375565,,2483.830618892508,2172.157112526539,1460.0714285714287,2365.32
1115,1115,1115,2021-04-05,1951.4444444444443,1821.707729468599,,2471.99173553719,2148.046004842615,1427.060975609756,2323.558035714286
1116,1116,1116,2021-04-06,2120.2,1734.3125,,2528.1076115485566,2185.5024549918166,1363.05,2419.1978609625667
1117,1117,1117,2021-04-07,,1881.898148148148,,2542.685131195335,2124.5945454545454,1524.8305084745762,2381.467213114754
1118,1118,1118,2021-04-08,,1800.6411960132891,,2568.6603053435115,2173.3579234972676,1219.4166666666667,2466.2490118577075
1119,1119,1119,2021-04-09,,1734.1187050359713,,2637.3193277310925,2155.12100456621,1803.5294117647059,2439.80790960452
1120,1120,1120,2021-04-10,,1765.4294003868472,,2537.2492492492493,2175.872919818457,1349.8474576271187,2408.9356223175964
1121,1121,1121,2021-04-11,,1704.1016042780748,,2456.264840182648,2092.256554307116,1429.111111111111,2348.5675675675675
1122,1122,1122,2021-04-12,1387.0,1762.6655844155844,,2585.3512195121953,2177.4498207885304,1540.4204545454545,2392.6007604562737
1123,1123,1123,2021-04-13,1586.5555555555557,1820.6799387442572,,2465.8066157760813,2160.3785714285714,1524.8275862068965,2391.5533980582522
1124,1124,1124,2021-04-14,,1765.6782608695653,,2673.4,2176.7065073041167,1448.2307692307693,2458.541786743516
1125,1125,1125,2021-04-15,,1797.5894428152492,,2569.748322147651,2152.849099099099,1448.7659574468084,2375.4260355029587
1126,1126,1126,2021-04-16,1957.5555555555557,1775.1333333333334,,2494.0257731958764,2138.5742904841404,1763.7777777777778,2408.7686832740214
1127,1127,1127,2021-04-17,1584.0,1792.9011194029852,,2513.6982543640897,2105.2640692640693,1421.3125,2414.8034682080925
1128,1128,1128,2021-04-18,,1861.6666666666667,,2461.8838951310863,2172.96,1472.8958333333333,2446.702549575071
1129,1129,1129,2021-04-19,1929.969696969697,1830.1574074074074,,2524.496644295302,2121.0886426592797,1592.8196721311476,2363.589552238806
1130,1130,1130,2021-04-20,1323.0,1773.2882703777336,,2589.503512880562,2136.8016,1397.8333333333333,2396.708609271523
1131,1131,1131,2021-04-21,1446.875,1729.992277992278,,2465.884984025559,2133.8103683492495,1557.2926829268292,2319.484496124031
1132,1132,1132,2021-04-22,,1754.4175257731958,,2580.2479338842977,2153.626404494382,1635.9444444444443,2503.546875
1133,1133,1133,2021-04-23,1637.5833333333333,1822.9096638655462,,2579.4102564102564,2130.689504373178,1283.2340425531916,2401.2459546925566
1134,1134,1134,2021-04-24,1597.8095238095239,1743.9436893203883,,2453.845744680851,2135.0845839017734,1451.639175257732,2316.288043478261
1135,1135,1135,2021-04-25,,1824.2307692307693,,2554.4368070953437,2168.5835820895522,1401.5616438356165,2365.7441860465115
1136,1136,1136,2021-04-26,1696.111111111111,1700.7333333333333,,2690.3013333333333,2156.938596491228,1551.6382978723404,2583.669950738916
1137,1137,1137,2021-04-27,,1758.4357005758156,,2517.819892473118,2181.470930232558,1552.7241379310344,2431.172661870504
1138,1138,1138,2021-04-28,1681.7674418604652,1854.8023809523809,,2571.0676470588237,2125.802575107296,1541.107142857143,2331.0470588235294
1139,1139,1139,2021-04-29,,1716.8695652173913,,2534.2258064516127,2153.059829059829,1277.6666666666667,2379.454954954955
1140,1140,1140,2021-04-30,,1835.8158844765344,,2475.737003058104,2188.9778106508875,1496.855072463768,2402.026086956522
1141,1141,1141,2021-05-01,1492.3125,1813.083511777302,,2632.224924012158,2148.856957087126,1307.1090909090908,2356.1456692913384
1142,1142,1142,2021-05-02,,1703.1495327102805,,2605.5051813471505,2162.336349924585,1504.7272727272727,2451.858407079646
1143,1143,1143,2021-05-03,,1845.9336283185842,,2491.123966942149,2152.548076923077,1500.5243902439024,2403.623853211009
1144,1144,1144,2021-05-04,1856.25,1801.3055555555557,,2578.0478589420654,2152.0518617021276,1630.677966101695,2504.5384615384614
1145,1145,1145,2021-05-05,,1805.2964509394571,,2515.62641509434,2211.114619883041,1490.0428571428572,2368.526932084309
1146,1146,1146,2021-05-06,,1835.8434343434344,,2482.8327402135233,2200.9031413612565,1686.3,2337.721518987342
1147,1147,1147,2021-05-07,,1713.814332247557,,2552.847222222222,2103.9312865497077,1419.75,2319.5458015267177
1148,1148,1148,2021-05-08,1540.6666666666667,1803.2105263157894,,2511.0833333333335,2206.4561891515996,1494.6703296703297,2462.9435736677115
1149,1149,1149,2021-05-09,1864.0,1788.8396226415093,,2506.3278008298757,2109.2358803986713,1103.3333333333333,2501.356828193833
1150,1150,1150,2021-05-10,,1808.8577981651376,,2475.455882352941,2126.9583333333335,1632.2222222222222,2350.1954022988507
1151,1151,1151,2021-05-11,,1805.4493927125507,,2526.7556390977443,2172.237951807229,1481.010989010989,2444.3125
1152,1152,1152,2021-05-12,,1765.1365384615385,,2625.6435406698565,2161.811802232855,1455.5272727272727,2342.9849056603775
1153,1153,1153,2021-05-13,,1784.578488372093,,2714.0440251572327,2205.0918803418804,1187.5,2637.794701986755
1154,1154,1154,2021-05-14,1625.4285714285713,1772.5507518796992,,2529.7398373983738,2198.163606010017,1529.3783783783783,2428.262658227848
1155,1155,1155,2021-05-15,2060.2,1780.8190630048466,,2534.85,2143.7114803625377,1386.448275862069,2478.117816091954
1156,1156,1156,2021-05-16,,1825.1524822695035,,2445.954703832753,2129.9276315789475,1582.5,2359.21768707483
1157,1157,1157,2021-05-17,1794.0,1730.7786561264822,,2635.366666666667,2196.8107344632767,1406.55,2517.7837837837837
1158,1158,1158,2021-05-18,,1804.7297297297298,,2571.8209718670078,2189.0181518151817,1263.357142857143,2411.537906137184
1159,1159,1159,2021-05-19,1916.5,1709.3177777777778,,2691.3118279569894,2162.675925925926,1513.0729166666667,2479.61801242236
1160,1160,1160,2021-05-20,1825.5172413793102,1788.9530864197532,,2508.390681003584,2165.543103448276,1477.9180327868853,2396.890243902439
1161,1161,1161,2021-05-21,2090.3076923076924,1775.142857142857,,2505.057142857143,2131.8151364764267,1534.081081081081,2451.0846153846155
1162,1162,1162,2021-05-22,,1778.5251641137856,,2602.981818181818,2158.3903345724907,1333.59375,2456.235294117647
1163,1163,1163,2021-05-23,,1753.699836867863,,2586.7027777777776,2157.5485893416926,1090.0,2371.628472222222
1164,1164,1164,2021-05-24,,1800.403125,,2460.9655172413795,2169.196875,1464.7428571428572,2415.4080459770116
1165,1165,1165,2021-05-25,,1808.962389380531,,2662.629107981221,2193.777594728171,1632.573033707865,2536.253205128205
1166,1166,1166,2021-05-26,,1747.3075060532688,,2491.016339869281,2186.9276315789475,1151.5714285714287,2457.3
1167,1167,1167,2021-05-27,,1858.524770642202,,2531.8983516483518,2162.6857142857143,1527.5,2407.885802469136
1168,1168,1168,2021-05-28,,1684.6344410876134,,2583.9223300970875,2135.1207627118642,1288.9166666666667,2411.848623853211
1169,1169,1169,2021-05-29,,1772.3614232209738,,2540.2460850111856,2133.0478873239435,1631.4083333333333,2404.085910652921
1170,1170,1170,2021-05-30,,1709.119587628866,,2518.6881028938906,2176.1728395061727,1524.6236559139784,2389.830917874396
1171,1171,1171,2021-05-31,,1786.6772151898733,,2542.015503875969,2186.3888888888887,1152.2,2421.025974025974
1172,1172,1172,2021-06-01,1873.3703703703704,1839.3119834710744,,2566.6573816155988,2203.6525529265255,1416.8947368421052,2419.1452991452993
1173,1173,1173,2021-06-02,,1777.1289308176101,,2563.714285714286,2160.0367775831874,1093.5,2394.528888888889
1174,1174,1174,2021-06-03,,1805.3408577878104,,2677.3082191780823,2119.9,1372.2631578947369,2441.136186770428
1175,1175,1175,2021-06-04,1856.3333333333333,1710.3042505592841,,2514.0797872340427,2136.3610169491526,1481.0454545454545,2343.2006472491908
1176,1176,1176,2021-06-05,,1765.6277665995976,,2617.0767326732675,2146.220890410959,1573.732283464567,2419.2562277580073
1177,1177,1177,2021-06-06,,1809.3930131004367,,2592.511811023622,2144.6477732793524,1292.2894736842106,2492.4615384615386
1178,1178,1178,2021-06-07,,1839.7936507936508,,2596.6428571428573,2197.675213675214,1496.0,2451.21875
1179,1179,1179,2021-06-08,,1773.0098684210527,,2474.8388625592415,2123.557463672391,1214.3333333333333,2325.5172413793102
1180,1180,1180,2021-06-09,,1662.3944020356234,,2502.3746223564954,2085.0,1386.56,2466.4828767123286
1181,1181,1181,2021-06-10,,1732.7303921568628,,2463.3706896551726,2158.4357682619648,1325.5666666666666,2227.923076923077
1182,1182,1182,2021-06-11,2414.5,1756.7823129251701,,2586.4464285714284,2141.056710775047,1399.6363636363637,2322.678756476684
1183,1183,1183,2021-06-12,1884.2666666666667,1765.944099378882,,2472.8147208121827,2124.5355805243444,1323.4795918367347,2447.5253012048192
1184,1184,1184,2021-06-13,1917.0526315789473,1717.0732673267328,,2366.6539792387543,2102.439276485788,1264.1875,2279.076677316294
1185,1185,1185,2021-06-14,,1735.849710982659,,2450.185534591195,2102.7916063675834,1433.6764705882354,2393.658653846154
1186,1186,1186,2021-06-15,,1693.3399668325042,,2509.2605042016808,2096.069577080491,1292.3648648648648,2382.90099009901
1187,1187,1187,2021-06-16,,1733.7116564417179,,2461.6308724832215,2151.949290060852,1484.6808510638298,2357.505154639175
1188,1188,1188,2021-06-17,,1800.1092150170648,,2668.008163265306,2170.30297029703,1471.36,2327.314814814815
1189,1189,1189,2021-06-18,,1691.4872340425532,,2447.875,2052.3185840707965,1338.3103448275863,2380.4692556634304
1190,1190,1190,2021-06-19,,1738.0162932790224,,2425.1993957703926,2072.3241379310343,1043.1458333333333,2293.172661870504
1191,1191,1191,2021-06-20,,1759.6763565891472,,2401.690789473684,2116.2247340425533,1392.2285714285715,2309.2092307692305
1192,1192,1192,2021-06-21,,1746.9906542056074,,2419.273195876289,2090.282894736842,1442.9166666666667,2410.742424242424
1193,1193,1193,2021-06-22,,1714.4753820033957,,2491.8986666666665,2111.2172351885097,1453.578947368421,2294.6849315068494
1194,1194,1194,2021-06-23,,1734.3023255813953,,2498.318181818182,2131.5351681957186,1365.4146341463415,2417.6592178770948
1195,1195,1195,2021-06-25,,1773.1281588447653,,2428.0955056179773,2074.3102998696218,1393.9183673469388,2319.0648464163824
1196,1196,1196,2021-06-26,,1699.7749546279492,,2456.1622276029057,2077.622279129321,1270.9457364341085,2342.7609427609427
1197,1197,1197,2021-06-27,,1671.080103359173,,2461.89898989899,2111.2731554160127,1409.8285714285714,2279.1814516129034
1198,1198,1198,2021-06-28,,1681.188630490956,,2421.2361623616234,2084.4210526315787,967.1176470588235,2379.4816326530613
1199,1199,1199,2021-06-29,1990.5,1581.7662037037037,,2591.4700598802397,2086.669811320755,1237.7288135593221,2364.753846153846
1200,1200,1200,2021-06-30,1591.5,1717.832229580574,,2457.9529411764706,2062.309065934066,1093.922077922078,2306.843137254902
1201,1201,1201,2021-07-01,,1697.2864721485412,,2529.3366336633662,2104.9045871559633,1348.945945945946,2323.4474708171206
1202,1202,1202,2021-07-02,,1693.9488636363637,,2406.4144736842104,2114.6435643564355,1535.0,2333.9291338582675
1203,1203,1203,2021-07-03,,1749.7169811320755,,2429.0,2088.2861356932153,1331.7410714285713,2336.0102389078497
1204,1204,1204,2021-07-04,,1699.0018867924528,,2502.3755274261603,2096.5438311688313,1358.1132075471698,2346.245179063361
1205,1205,1205,2021-07-05,,1676.2554945054944,,2537.474708171206,2096.7298969072167,1292.3150684931506,2383.086956521739
1206,1206,1206,2021-07-06,,1710.3606911447084,,2461.7445652173915,2087.8558692421993,1295.0416666666667,2275.7450199203186
1207,1207,1207,2021-07-07,1503.3333333333333,1722.1582867783984,,2398.628504672897,2094.319698600646,1068.4375,2317.882513661202
1208,1208,1208,2021-07-08,,1767.4693140794225,,2420.8578680203045,2106.2938388625594,1465.4615384615386,2385.2198581560283
1209,1209,1209,2021-07-09,1717.142857142857,1759.4774066797643,,2528.432525951557,2076.1346886912324,1286.65,2282.8543956043954
1210,1210,1210,2021-07-10,1175.6875,1645.7932862190812,,2472.6788732394366,2081.4615384615386,1110.36,2290.0
1211,1211,1211,2021-07-11,,1798.0611764705882,,2508.009975062344,2106.6597633136093,1246.7387387387387,2284.3295880149813
1212,1212,1212,2021-07-16,,1711.491620111732,,2470.815,2068.7437325905294,1377.6436781609195,2295.7827586206895
1213,1213,1213,2021-07-17,,1626.3011764705882,,2424.780082987552,2092.968099861304,1357.2876712328766,2273.9756097560976
1214,1214,1214,2021-07-18,,1674.095238095238,,2501.942922374429,2114.0029498525073,1090.1764705882354,2319.189903846154
1215,1215,1215,2021-07-19,,1753.8475935828876,,2466.0763358778627,2111.168888888889,1184.595744680851,2278.0204081632655
1216,1216,1216,2021-07-20,,1736.778523489933,,2494.366548042705,2083.821305841924,1202.095238095238,2363.8885017421603
1217,1217,1217,2021-07-21,,1722.4100877192982,,2540.3267326732675,2065.4812925170068,1295.4615384615386,2294.7155172413795
1218,1218,1218,2021-07-22,,1654.6351931330473,,2443.319248826291,2109.3978494623657,1273.9791666666667,2403.856603773585
1219,1219,1219,2021-07-23,,1663.0497131931165,,2486.6021126760565,2102.366666666667,1337.8785714285714,2267.4979591836736
1220,1220,1220,2021-07-24,1796.8703703703704,1732.971677559913,,2494.581818181818,2112.4827586206898,1238.8101265822784,2416.7049180327867
1221,1221,1221,2021-07-25,,1784.5675675675675,,2442.4497716894975,2141.459842519685,1121.4,2322.71
1222,1222,1222,2021-07-26,,1850.2277580071175,,2482.6642335766423,2102.2748267898382,1288.6734693877552,2307.4491978609626
1223,1223,1223,2021-07-27,,1701.4863731656185,,2591.600928074246,2063.314868804665,1322.0243902439024,2347.027950310559
1224,1224,1224,2021-07-28,,1657.7841328413283,,2420.7033898305085,2080.6835994194485,1237.9565217391305,2294.4867256637167
1225,1225,1225,2021-07-29,1764.0357142857142,1706.844776119403,,2381.5134099616857,2113.284697508897,1368.0140845070423,2204.46875
1226,1226,1226,2021-07-30,,1737.190305206463,,2500.746928746929,2079.9415347137638,1222.2441860465117,2382.44674556213
1227,1227,1227,2021-07-31,,1812.0972850678734,,2484.709923664122,2118.695890410959,1344.4615384615386,2344.065972222222
1228,1228,1228,2021-08-01,1638.5714285714287,1784.9703557312253,,2495.9112554112553,2091.594730238394,1273.235294117647,2315.2433333333333
1229,1229,1229,2021-08-02,,1657.7443820224719,,2400.6264367816093,2049.4483568075116,1006.2352941176471,2295.4615384615386
1230,1230,1230,2021-08-03,,1684.2043956043956,,2463.123966942149,2089.5490483162516,1299.8931297709923,2267.329218106996
1231,1231,1231,2021-08-04,,1728.3488372093022,,2456.8026666666665,2123.2811059907835,1189.6046511627908,2287.0232558139537
1232,1232,1232,2021-08-05,,1692.4884910485935,,2463.9207650273224,2120.4248175182483,1238.84,2295.5662650602408
1233,1233,1233,2021-08-06,944.6,1833.5349650349651,,2522.6363636363635,2099.576725025747,1178.888888888889,2357.3225806451615
1234,1234,1234,2021-08-07,1985.75,1726.355072463768,,2530.2720588235293,2112.9925512104282,1097.5714285714287,2418.832699619772
1235,1235,1235,2021-08-08,,1624.0242424242424,,2441.0059701492537,2073.243902439024,1455.6796116504854,2248.7667984189725
1236,1236,1236,2021-08-09,,1769.811475409836,,2536.1478873239435,2134.2833333333333,938.875,2454.366666666667
1237,1237,1237,2021-08-10,,1723.8940936863544,,2395.693370165746,2113.5113788487283,1174.9545454545455,2315.8260869565215
1238,1238,1238,2021-08-11,,1762.892857142857,,2469.7513966480446,2113.7772277227723,1327.5826086956522,2326.308108108108
1239,1239,1239,2021-08-12,,1700.2720207253885,,2449.858044164038,2053.5096418732783,1258.296875,2363.97510373444
1240,1240,1240,2021-08-13,,1691.576923076923,,2538.281914893617,2097.112412177986,1776.1153846153845,2401.6007604562737
1241,1241,1241,2021-08-14,,1773.839552238806,,2512.787878787879,2076.145092460882,1233.785046728972,2300.495890410959
1242,1242,1242,2021-08-15,,1698.9980916030534,,2423.6866096866097,2107.3084507042254,1196.892857142857,2263.2021857923496
1243,1243,1243,2021-08-16,,1647.9917127071824,,2465.885167464115,2110.520618556701,1284.8333333333333,2228.2775330396476
1244,1244,1244,2021-08-17,2164.3846153846152,1825.6186131386862,,2530.2587209302324,2122.631292517007,1453.25,2385.285714285714
1245,1245,1245,2021-08-18,,1748.1719745222929,,2419.997536945813,2091.72602739726,1392.906976744186,2314.4862068965517
1246,1246,1246,2021-08-19,,1716.9936102236422,,2464.337398373984,2075.762331838565,1352.090909090909,2329.6182572614107
1247,1247,1247,2021-08-20,,1642.7231075697212,,2518.0227272727275,2043.9932795698924,1106.8536585365853,2278.038596491228
1248,1248,1248,2021-08-21,,1627.0167014613778,,2524.5244618395304,2082.035714285714,1228.2325581395348,2337.5623003194887
1249,1249,1249,2021-08-22,,1822.1530054644809,,2484.2818991097924,2122.1207792207792,1315.658536585366,2305.2045454545455
1250,1250,1250,2021-08-23,,1839.7248908296942,,2372.074074074074,2101.849765258216,1202.21875,2289.4
1251,1251,1251,2021-08-24,,1740.8424821002386,,2549.9004975124376,2112.9011532125205,1323.0,2392.710810810811
1252,1252,1252,2021-08-25,,1705.7396061269146,,2436.5399361022364,2086.797709923664,1114.361111111111,2287.2880658436216
1253,1253,1253,2021-08-26,1697.1666666666667,1634.366583541147,,2502.0,2093.691011235955,1276.962962962963,2374.729857819905
1254,1254,1254,2021-08-27,,1644.461393596987,,2548.56157635468,2097.0829346092505,1179.9239130434783,2328.6181102362207
1255,1255,1255,2021-08-28,1776.842105263158,1709.3453093812375,,2404.531976744186,2095.7454954954956,1366.75,2310.6990881458964
1256,1256,1256,2021-08-29,1824.2222222222222,1744.8902195608782,,2369.2554945054944,2105.898079763663,1422.3333333333333,2309.5
1257,1257,1257,2021-08-30,,1830.76,,2511.1820895522387,2099.451690821256,1119.4347826086957,2317.339285714286
1258,1258,1258,2021-08-31,,1675.7239488117002,,2516.75,2122.1278863232683,851.0,2373.0613026819924
1259,1259,1259,2021-09-01,,1790.4155251141553,,2501.138775510204,2158.6366666666668,1263.0246913580247,2392.5197740112994
1260,1260,1260,2021-09-02,,1788.0324909747292,,2591.264150943396,2144.3993399339934,1277.2941176470588,2374.8492063492063
1261,1261,1261,2021-09-03,,1731.6217303822937,,2373.0522388059703,2112.838917525773,1047.9347826086957,2340.8958990536275
1262,1262,1262,2021-09-04,,1736.491833030853,,2561.5186915887853,2092.6465968586385,1454.6811594202898,2394.341911764706
1263,1263,1263,2021-09-05,,1751.5908141962423,,2484.768194070081,2148.4583901773535,1223.6065573770493,2379.2344139650872
1264,1264,1264,2021-09-06,,1707.5896226415093,,2598.5795454545455,2120.1434426229507,1226.3529411764705,2380.1346153846152
1265,1265,1265,2021-09-07,,1677.8617747440273,,2559.316568047337,2110.1483622350675,1253.275,2339.690265486726
1266,1266,1266,2021-09-08,,1850.5096153846155,,2491.858536585366,2144.0741324921137,1353.8505747126437,2396.6616541353383
1267,1267,1267,2021-09-09,,1722.0739299610896,,2339.4934497816594,2089.3981308411217,1550.3333333333333,2384.492307692308
1268,1268,1268,2021-09-10,,1747.5477582846004,,2522.1594594594594,2115.5760869565215,1597.3148148148148,2402.6692913385828
1269,1269,1269,2021-09-11,,1782.6497975708503,,2525.625,2167.619834710744,1355.9887640449438,2404.3939393939395
1270,1270,1270,2021-09-12,,1763.1103752759382,,2548.547112462006,2159.287341772152,1342.4864864864865,2394.93115942029
1271,1271,1271,2021-09-13,2356.8571428571427,1787.3970588235295,,2620.5714285714284,2158.514423076923,1060.5384615384614,2331.878205128205
1272,1272,1272,2021-09-14,,1744.816733067729,,2439.7581699346406,2095.7640449438204,1346.4336283185842,2324.541935483871
1273,1273,1273,2021-09-15,,1729.751700680272,,2457.690666666667,2079.7089655172413,1433.7,2353.246511627907
