,name_last,name_first,key_mlbam,spin_low_conf,spin_high_conf,spin_difference_conf,%k conf_low,%k conf_high,%k difference_conf,%K mean,spin rate mean
227,burnes,corbin,669203,2237.378,2285.2444,47.86645,0.014433131,0.016270902,0.0018377717,0.015352016,2261.3113
228,burnett,a. j.,150359,2311.8503,2346.4634,34.613052,0.013173818,0.014813373,0.0016395546,0.013993596,2329.157
229,burnett,sean,430634,2099.6926,2135.1626,35.46991,0.013661122,0.015423142,0.0017620205,0.014542133,2117.4277
230,burns,andy,542992,1869.3921,1892.1332,22.741152,0.07817756,0.109068036,0.030890485,0.093622796,1880.7627
231,burr,ryan,621114,2271.8389,2314.6316,42.792698,0.009335336,0.010574009,0.0012386731,0.009954672,2293.2354
232,burrows,beau,663366,1939.6115,1971.7301,32.118717,0.06906405,0.09522605,0.026161995,0.08214505,1955.6708
233,buschmann,matt,501936,2621.82,2660.4248,38.604744,0.01613213,0.018057022,0.001924893,0.017094577,2641.1223
234,busenitz,alan,641427,1840.2233,1881.1329,40.9097,0.011637968,0.013206148,0.0015681796,0.012422058,1860.6781
235,bush,matt,456713,2477.1619,2509.564,32.40218,0.015278557,0.018416394,0.0031378362,0.016847476,2493.363
236,butera,drew,460077,2082.9883,2117.0437,34.055405,0.012377186,0.013980623,0.0016034368,0.013178905,2100.0159
237,butler,eddie,572750,2058.4402,2091.3018,32.861366,0.010827428,0.012510955,0.0016835273,0.0116691915,2074.8708
238,buttrey,ty,621142,2075.2485,2101.64,26.391542,0.014965667,0.016895564,0.0019298965,0.015930615,2088.4443
239,cabral,cesar,501627,2209.737,2238.7666,29.02945,0.07609055,0.10357454,0.027483983,0.089832544,2224.252
240,cabrera,asdrubal,452678,2035.3438,2066.713,31.369118,0.014298601,0.016089663,0.0017910628,0.015194132,2051.0283
241,cabrera,genesis,650893,2384.8093,2407.077,22.267576,0.011715968,0.013281817,0.0015658487,0.012498893,2395.943
242,cabrera,mauricio,606291,2436.7605,2490.3667,53.60631,0.014650283,0.0164497,0.0017994161,0.015549991,2463.5635
243,cahill,trevor,502239,2312.826,2363.4023,50.57642,0.057485707,0.08054507,0.023059357,0.06901538,2338.114
244,cain,matt,430912,2367.2012,2389.4602,22.259005,0.0143985255,0.016095228,0.0016967021,0.0152468765,2378.3308
245,callahan,jamie,621094,2145.5308,2180.0234,34.492744,0.014375771,0.016400583,0.0020248115,0.015388177,2162.777
246,camarena,dan,547176,2349.4326,2374.478,25.045597,0.07398292,0.10137194,0.027389016,0.08767743,2361.9553
247,caminero,arquimedes,491708,2174.9038,2196.6692,21.765455,0.029857049,0.04136544,0.011508392,0.035611246,2185.7864
248,campbell,paul,669294,2448.129,2484.4478,36.31883,0.056415327,0.07929056,0.022875236,0.067852944,2466.2883
249,campos,leonel,599998,2036.1301,2065.2146,29.084507,0.012105631,0.013722307,0.0016166762,0.012913969,2050.6724
250,campos,vicente,553883,2058.5203,2103.3062,44.785854,0.013583627,0.015384789,0.0018011627,0.014484207,2080.913
251,canning,griffin,656288,2135.2144,2148.5232,13.308824,0.013327853,0.016279683,0.0029518304,0.014803768,2141.869
252,capps,carter,605169,2222.263,2239.4973,17.234182,0.0139802275,0.015626045,0.0016458171,0.014803136,2230.8801
253,capuano,chris,425626,1826.7423,1858.3401,31.5978,0.013477235,0.015414365,0.0019371297,0.0144458,1842.5413
254,carasiti,matt,571539,2152.8574,2182.0803,29.22275,0.023447182,0.03606049,0.012613309,0.029753838,2167.469
255,caratini,victor,605170,2206.9978,2246.7458,39.747902,0.01650052,0.01871135,0.0022108322,0.017605934,2226.8718
256,carle,shane,641438,2353.7334,2383.4639,29.730553,0.014678195,0.016440839,0.0017626442,0.015559517,2368.5986
257,carlyle,buddy,234194,1785.6685,1832.3767,46.708256,0.069960594,0.09687959,0.026918989,0.08342009,1809.0226
258,carpenter,david,502304,2074.351,2100.002,25.650852,0.009553348,0.010676434,0.0011230863,0.010114891,2087.1765
259,carpenter,david,518526,2068.0728,2086.98,18.907259,0.008409147,0.009433189,0.0010240426,0.008921168,2077.5264
260,carpenter,matt,572761,1935.659,1951.1473,15.488329,0.008371498,0.009629354,0.0012578557,0.009000426,1943.4032
261,carpenter,ryan,543001,1827.7183,1887.4086,59.690258,0.015787564,0.017705293,0.0019177287,0.016746428,1857.5634
262,carrasco,carlos,471911,1742.6354,1762.3065,19.67122,0.008406624,0.0096609425,0.0012543177,0.009033783,1752.471
263,carroll,cody,606944,2243.2048,2265.756,22.551325,0.014448577,0.01961268,0.005164102,0.017030628,2254.4805
264,carroll,scott,453222,2328.817,2365.8496,37.03269,0.0049854154,0.0061625848,0.0011771695,0.005574,2347.3333
265,cashner,andrew,488768,2088.991,2127.31,38.318913,0.013380566,0.015057975,0.0016774096,0.014219271,2108.1506
266,casilla,santiago,433586,2095.7993,2135.6716,39.87221,0.014198677,0.022449197,0.00825052,0.018323937,2115.7354
267,castano,daniel,641447,2007.9788,2018.4918,10.513111,0.0066413837,0.0076699234,0.0010285394,0.0071556536,2013.2354
268,castellani,ryan,624418,2182.4524,2228.0881,45.635864,0.06916477,0.09489609,0.025731325,0.08203043,2205.2703
269,castellanos,humberto,528748,2109.0754,2139.6055,30.530132,0.063329004,0.087017454,0.023688452,0.07517323,2124.3403
270,castillo,diego,650895,1924.0156,1950.9937,26.97804,0.009697686,0.010925983,0.0012282972,0.0103118345,1937.5046
271,castillo,fabio,503566,2358.8425,2377.6868,18.8442,0.014896493,0.016627297,0.0017308029,0.015761895,2368.2646
272,castillo,jose,620454,1906.7094,1962.6436,55.93412,0.012231008,0.013666522,0.0014355143,0.012948765,1934.6765
273,castillo,luis,622491,2296.3938,2321.5562,25.16237,0.06951116,0.09375425,0.024243088,0.0816327,2308.9749
274,castro,angel,502162,2169.8877,2192.6514,22.763664,0.013138847,0.017921742,0.0047828946,0.015530295,2181.2695
275,castro,anthony,621593,2155.1946,2194.374,39.179512,0.011743159,0.013204821,0.0014616624,0.01247399,2174.7844
276,castro,harold,605612,1831.5317,1865.5,33.968246,0.013184677,0.015039703,0.0018550257,0.01411219,1848.5159
277,castro,miguel,612434,1746.5454,1798.5209,51.975475,0.016189268,0.018187724,0.0019984557,0.017188495,1772.5332
278,castro,simon,501563,2210.683,2239.3892,28.705986,0.011989451,0.013689849,0.0017003969,0.01283965,2225.0361
279,cease,dylan,656302,2332.5398,2389.3699,56.830177,0.027724646,0.037790228,0.010065582,0.03275744,2360.9548
280,cecil,brett,446399,1979.2417,2020.4337,41.192024,0.013710928,0.015446512,0.0017355835,0.01457872,1999.8378
281,cedeno,xavier,458584,2184.0273,2234.9988,50.971413,0.014122912,0.016173773,0.0020508613,0.015148342,2209.5132
282,cederlind,blake,664977,2084.5654,2134.1328,49.567276,0.059307434,0.08698061,0.027673177,0.073144026,2109.349
283,cervenka,hunter,543017,2153.1965,2166.4285,13.232031,0.008268804,0.009504027,0.0012352219,0.0088864155,2159.8125
284,cessa,luis,570666,1574.624,1622.8138,48.18981,0.01032953,0.011878623,0.0015490926,0.011104076,1598.719
285,chacin,alejandro,591701,2254.6619,2292.2253,37.563347,0.012672349,0.014283114,0.0016107647,0.0134777315,2273.4436
286,chacin,jhoulys,468504,2164.9338,2198.0662,33.132328,0.009377039,0.010542523,0.0011654844,0.009959781,2181.5
287,chafin,andrew,605177,1987.2106,2021.1002,33.889637,0.05116435,0.073588334,0.022423984,0.062376343,2004.1554
288,chamberlain,joba,501955,2183.1018,2204.5908,21.489166,0.06119427,0.08306545,0.02187118,0.07212986,2193.8462
289,chapman,aroldis,547973,1951.879,2002.1582,50.279182,0.011900579,0.013706287,0.0018057082,0.0128034325,1977.0187
290,chapman,kevin,502087,2258.3508,2267.0894,8.738573,0.009218977,0.010611414,0.0013924367,0.009915195,2262.72
291,chargois,j. t.,608638,2222.7034,2257.8845,35.181065,0.013615714,0.015327626,0.0017119121,0.01447167,2240.294
292,chatwood,tyler,543022,2162.003,2196.899,34.8959,0.064676814,0.08796184,0.023285024,0.07631933,2179.451
293,chavez,jesse,445926,2410.7766,2478.6833,67.906654,0.015912354,0.018232642,0.0023202877,0.017072499,2444.73
294,chen,bruce,136600,1770.9744,1788.8113,17.836876,0.0071151834,0.008276816,0.0011616333,0.007696,1779.8928
295,chen,wei-yin,612672,2170.075,2206.3325,36.257713,0.013910537,0.015633347,0.0017228097,0.014771942,2188.2036
296,chirinos,yonny,630023,2213.453,2267.1262,53.673317,0.070293225,0.09671917,0.026425943,0.0835062,2240.2896
297,choate,randy,329092,2176.5615,2209.564,33.002327,0.01339273,0.015076739,0.0016840094,0.014234735,2193.0627
298,cimber,adam,643256,1992.1412,2045.0612,52.919907,0.013921656,0.019822551,0.0059008948,0.016872102,2018.6012
299,cingrani,tony,571561,2279.9539,2315.992,36.03794,0.012214873,0.013854937,0.0016400629,0.013034905,2297.973
300,cishek,steve,518553,1815.696,1858.2246,42.52852,0.014230935,0.016071592,0.0018406556,0.015151263,1836.9603
301,cisnero,jose,542585,1932.6063,1955.9938,23.38746,0.010752711,0.012092344,0.001339633,0.011422528,1944.3
302,civale,aaron,650644,2076.8835,2113.9495,37.065983,0.022729617,0.031680137,0.008950521,0.027204879,2095.4165
303,claiborne,preston,502011,1933.8062,1973.6777,39.87155,0.06716944,0.09084424,0.023674792,0.079006836,1953.742
304,clarke,taylor,664199,1951.8779,1999.8868,48.00887,0.0117505,0.0132123735,0.0014618734,0.012481436,1975.8824
305,clase,emmanuel,661403,2180.6892,2205.352,24.662767,0.059304945,0.07518123,0.015876288,0.067243084,2193.0208
306,claudio,alex,592222,2174.682,2203.9304,29.248457,0.042139295,0.059053376,0.016914083,0.050596334,2189.3062
307,clay,sam,621348,2597.2278,2637.3306,40.10278,0.014797482,0.016725343,0.0019278604,0.015761413,2617.279
308,cleavinger,garrett,664076,2493.8066,2528.5312,34.72448,0.063693605,0.08737771,0.023684103,0.07553566,2511.169
309,clemens,paul,518560,2119.6594,2157.9946,38.335186,0.011995838,0.013671917,0.0016760788,0.0128338775,2138.827
310,clevinger,mike,605182,2064.0486,2093.4111,29.362509,0.04656393,0.067374066,0.020810135,0.056969,2078.7297
311,clippard,tyler,461325,1816.2994,1837.2794,20.980011,0.006965729,0.00805661,0.0010908805,0.007511169,1826.7894
312,cloyd,tyler,543031,1951.1602,1988.8131,37.65286,0.056227315,0.07994313,0.023715813,0.06808522,1969.9867
313,cobb,alex,502171,2306.961,2331.0725,24.111397,0.037482996,0.05752024,0.020037245,0.04750162,2319.0166
314,cody,kyle,621129,2207.2852,2260.0574,52.772217,0.015432558,0.01752451,0.0020919526,0.016478535,2233.6711
315,coke,phil,457435,1919.9094,1945.7693,25.859852,0.016009616,0.018242544,0.0022329285,0.01712608,1932.8394
316,cole,a. j.,595918,2157.4824,2204.66,47.177536,0.070025094,0.09579231,0.025767218,0.0829087,2181.0713
317,cole,gerrit,543037,2482.9907,2528.5342,45.54336,0.013518582,0.015139595,0.0016210125,0.014329089,2505.7625
318,cole,taylor,518566,1993.886,2034.5287,40.642746,0.010641485,0.0123138875,0.0016724019,0.011477686,2014.2074
319,coleman,louis,488786,2126.47,2155.0151,28.545135,0.027285606,0.042160325,0.014874719,0.034722965,2140.7427
320,colina,edwar,666674,2280.5295,2322.5396,42.00986,0.020452738,0.027370073,0.006917336,0.023911405,2301.5344
321,collins,tim,525768,2622.5847,2644.7383,22.153492,0.015535286,0.017505711,0.0019704252,0.016520498,2633.6614
322,collmenter,josh,518567,1969.9557,2011.1628,41.207127,0.059176605,0.08201029,0.022833688,0.070593454,1990.5593
323,colome,alex,517008,2407.5132,2435.1052,27.591915,0.07037505,0.09576593,0.025390886,0.083070494,2421.309
324,colon,bartolo,112526,1931.8042,1957.9651,26.160847,0.007039932,0.0083265435,0.0012866111,0.0076832375,1944.8846
325,colon,joe,571572,2338.0916,2385.0876,46.99614,0.012302216,0.01389009,0.0015878747,0.013096153,2361.5896
326,concepción,gerardo,615868,2056.9243,2084.6028,27.67854,0.015445422,0.017248297,0.001802874,0.016346859,2070.7637
327,conley,adam,543045,2150.8364,2179.444,28.607723,0.019924441,0.022579325,0.0026548828,0.021251883,2165.1401
328,conlon,p. j.,664869,1828.0134,1837.618,9.6046095,0.00600049,0.0070927,0.0010922098,0.006546595,1832.8158
329,contreras,carlos,542266,1949.1093,1989.4276,40.318348,0.01234382,0.014031959,0.0016881383,0.013187889,1969.2684
330,cook,ryan,475857,2236.1223,2252.7258,16.60344,0.014586981,0.016372075,0.0017850938,0.015479528,2244.424
331,cooney,tim,608641,2052.938,2086.3628,33.42459,0.06830697,0.09328669,0.024979722,0.08079683,2069.6504
332,coonrod,sam,656322,2270.8699,2305.824,34.95406,0.014838251,0.016718803,0.0018805512,0.015778527,2288.347
333,copeland,scott,571577,2095.7153,2106.5347,10.819157,0.007834097,0.0090157855,0.0011816882,0.008424941,2101.125
334,corbin,patrick,571578,2098.4739,2137.5742,39.10032,0.014334558,0.016251754,0.001917197,0.015293156,2118.024
335,corcino,daniel,542289,2481.6592,2511.5398,29.88056,0.014161414,0.01719254,0.0030311276,0.015676977,2496.5996
336,cordero,jimmy,622772,2170.7285,2186.7,15.971434,0.012290514,0.013999837,0.0017093237,0.013145176,2178.7144
337,cordier,erik,449170,2165.9602,2216.941,50.980915,0.011399879,0.013067436,0.0016675576,0.012233658,2191.4504
338,cornely,john,607405,2157.9255,2186.4817,28.556171,0.06831892,0.093376026,0.025057105,0.08084747,2172.2036
339,correia,kevin,429781,2138.3599,2144.4402,6.0801344,0.0,0.0,0.0,0.0,2141.4
340,cortes,nestor,641482,2220.324,2258.834,38.50994,0.013925344,0.01546599,0.0015406457,0.014695667,2239.5789
341,cosart,jarred,543054,2519.769,2571.094,51.324814,0.015330213,0.022746895,0.007416681,0.019038554,2545.4314
342,cotham,caleb,571584,1876.5784,1933.6641,57.085773,0.008383513,0.009574993,0.0011914796,0.008979253,1905.1212
343,cotton,jharel,605194,2313.6104,2352.4846,38.87425,0.012674443,0.014297814,0.0016233706,0.013486129,2333.0476
344,cotts,neal,425840,2106.0505,2126.6396,20.589186,0.015762681,0.01789863,0.0021359478,0.016830655,2116.345
345,coulombe,danny,543056,2172.7302,2191.6555,18.925247,0.016766666,0.022914993,0.006148327,0.01984083,2182.1929
346,cousins,jake,664776,2067.3435,2120.6716,53.328068,0.014529454,0.016157873,0.0016284187,0.015343663,2094.0076
347,covey,dylan,592229,2247.662,2260.6877,13.025543,0.017491052,0.019415475,0.0019244236,0.018453263,2254.175
348,cravy,tyler,572788,1965.833,1997.8486,32.015594,0.063023165,0.0849864,0.021963242,0.074004784,1981.8408
349,crichton,stefan,592233,2163.9197,2216.4202,52.50054,0.015024556,0.016920706,0.0018961513,0.015972631,2190.17
350,crick,kyle,605195,1914.9901,1948.2936,33.303474,0.022578022,0.03294986,0.010371838,0.02776394,1931.6418
351,crismatt,nabil,622503,1947.0557,1980.9456,33.889965,0.013093145,0.014840818,0.001747674,0.013966981,1964.0006
352,crochet,garrett,676979,1753.0089,1769.7865,16.777655,0.008478486,0.009610003,0.0011315168,0.009044244,1761.3977
353,crockett,kyle,641490,2313.4602,2354.1716,40.71129,0.01294531,0.014510748,0.001565438,0.013728029,2333.816
354,cronenworth,jake,630105,2230.2458,2267.699,37.453323,0.013056329,0.014801776,0.0017454466,0.013929052,2248.9724
355,crowe,wil,640444,1807.5596,1819.607,12.047434,0.008574439,0.0098705925,0.0012961531,0.009222516,1813.5834
356,cruz,jesus,672911,1943.5321,1953.3679,9.835736,0.0046725213,0.0054442524,0.000771731,0.005058387,1948.45
357,cruz,rhiner,462480,1782.4839,1864.2853,81.80135,0.012591299,0.014164982,0.0015736832,0.0133781405,1823.3846
358,cueto,johnny,456501,2050.299,2093.3066,43.007416,0.013756052,0.015278334,0.0015222821,0.014517193,2071.803
359,cuevas,william,571035,1926.4832,1966.0615,39.578346,0.0986379,0.13364235,0.035004452,0.11614013,1946.2723
360,culberson,charlie,518586,2213.078,2239.0615,25.983625,0.014732868,0.01637103,0.0016381613,0.015551949,2226.0698
361,cumpton,brandon,592238,2152.8462,2184.105,31.258595,0.014296057,0.016170442,0.0018743861,0.01523325,2168.4756
362,cunniff,brandon,594792,1993.6693,2051.3743,57.704887,0.014570721,0.015702661,0.0011319406,0.015136692,2022.5217
363,curtis,zac,657205,2539.03,2576.798,37.76817,0.013473925,0.015151768,0.0016778428,0.014312847,2557.914
364,curtiss,john,595928,2287.597,2302.4326,14.835641,0.0149230715,0.016672138,0.001749067,0.015797606,2295.0146
365,d'arnaud,chase,488818,1982.8198,2028.1345,45.314636,0.014927234,0.01696853,0.0020412966,0.015947882,2005.4772
366,danish,tyler,641501,2156.355,2180.5332,24.178133,0.013138446,0.014879803,0.0017413566,0.014009125,2168.444
367,danks,john,433579,2130.039,2160.5217,30.482536,0.046748474,0.06844363,0.021695158,0.057596054,2145.2803
368,darvish,yu,506433,2285.739,2326.271,40.532215,0.020470059,0.025570663,0.005100604,0.02302036,2306.005
369,davidson,matt,571602,1980.599,2014.5686,33.969616,0.073084205,0.09932923,0.02624503,0.08620672,1997.5837
370,davidson,tucker,656353,2265.8547,2282.3953,16.540361,0.008143447,0.009232359,0.0010889112,0.008687903,2274.125
371,davies,kyle,434678,2323.3606,2367.0864,43.725998,0.014831883,0.016776238,0.0019443553,0.01580406,2345.2234
372,davies,zach,605200,1905.4425,1961.5074,56.06501,0.014835229,0.016534094,0.0016988642,0.01568466,1933.475
373,davis,austin,656354,1725.1729,1746.7745,21.601776,0.007771371,0.008985229,0.0012138576,0.0083783,1735.9736
374,davis,chris,448801,1996.9645,2023.771,26.806503,0.075188495,0.102116875,0.026928382,0.088652685,2010.3678
375,davis,ike,477195,2233.246,2254.8823,21.636261,0.015558633,0.017680379,0.0021217454,0.016619505,2244.0642
376,davis,j. d.,605204,2183.6414,2203.8477,20.206087,0.0153373005,0.017325068,0.0019877679,0.016331185,2193.7446
377,davis,rookie,606959,2170.0222,2205.04,35.017773,0.015872395,0.018587584,0.002715189,0.01722999,2187.531
378,davis,taylor,543089,1815.1261,1897.0278,81.90175,0.010432905,0.011855063,0.0014221584,0.011143984,1856.0769
379,davis,wade,451584,2017.9852,2041.7773,23.792093,0.013104473,0.015366485,0.0022620119,0.01423548,2029.8812
380,dayton,grant,594795,2518.6865,2540.8225,22.136177,0.014458866,0.016176363,0.0017174965,0.015317614,2529.7544
381,de fratus,justin,518603,2406.5579,2439.7827,33.22485,0.015019668,0.01686426,0.0018445925,0.015941964,2423.1704
382,de geus,brett,676969,2218.6719,2260.0383,41.366478,0.01385141,0.015613614,0.0017622036,0.014732512,2239.3552
383,de jong,chase,608328,2058.1567,2109.112,50.955235,0.012273446,0.013818186,0.0015447399,0.013045816,2083.6345
384,de la cruz,joel,503444,2055.4702,2088.1243,32.654137,0.013958006,0.015645737,0.0016877311,0.014801872,2071.797
385,de la rosa,jorge,407822,2048.8008,2079.3281,30.527287,0.025157891,0.028492264,0.003334373,0.026825078,2064.0645
386,de la rosa,rubby,523989,2113.6218,2155.528,41.906124,0.012640004,0.0142442,0.0016041949,0.013442102,2134.575
387,de leon,jose,592254,2133.2737,2167.3464,34.072716,0.07094021,0.09706423,0.026124015,0.08400222,2150.31
388,de los santos,abel,593582,2521.1873,2544.5486,23.361355,0.065360375,0.09030608,0.024945704,0.07783323,2532.868
389,de los santos,enyel,660853,2213.3335,2248.812,35.47845,0.06205223,0.084392905,0.022340678,0.07322257,2231.0728
390,de paula,jose,517059,2301.5488,2336.1301,34.581207,0.013430997,0.015213199,0.0017822017,0.014322098,2318.8394
391,dean,pat,534737,1923.523,1945.8646,22.34171,0.07063661,0.09619432,0.025557714,0.08341546,1934.6938
392,decker,jaff,543094,2097.5796,2146.1082,48.52856,0.024055712,0.032614253,0.0085585425,0.028334983,2121.8438
393,deduno,sam,465679,2029.7345,2039.6772,9.942666,0.009904493,0.011160072,0.0012555798,0.010532282,2034.7059
394,deetz,dean,657209,2078.5554,2117.676,39.120426,0.013505205,0.015322992,0.0018177868,0.014414098,2098.1157
395,degrom,jacob,594798,2187.0378,2226.376,39.338253,0.013123467,0.014939363,0.0018158971,0.014031415,2206.7068
396,del pozo,miguel,600887,2369.6377,2402.7148,33.077106,0.045116168,0.06759687,0.022480698,0.056356516,2386.1763
397,delabar,steve,447755,2213.2454,2254.9485,41.703148,0.06984267,0.095418766,0.0255761,0.082630716,2234.097
398,delgado,randall,517414,2108.8179,2145.105,36.287148,0.066747405,0.090811044,0.024063636,0.07877923,2126.9614
399,demeritte,travis,641513,1823.1072,1861.6666,38.559536,0.064726084,0.08841645,0.023690369,0.07657127,1842.3868
400,denorfia,chris,456121,2426.7715,2453.9722,27.200724,0.014056729,0.015932612,0.0018758832,0.014994671,2440.3718
401,dermody,matt,571616,2208.8933,2230.9722,22.078741,0.017085904,0.026707599,0.009621695,0.021896752,2219.9326
402,descalso,daniel,518614,2570.7688,2594.2305,23.46173,0.013185378,0.014835762,0.0016503838,0.01401057,2582.4998
403,desclafani,anthony,543101,1730.6289,1770.955,40.32601,0.018365992,0.02148693,0.003120938,0.01992646,1750.7919
