,launch_angle,launch_speed,estimated_ba_using_speedangle,events
1757,6,62.3,0.153,field_out
2215,28,68.8,0.933,single
2508,9,102.9,0.733,field_out
3109,-86,65.2,0.267,single
3441,25,101.6,0.867,home_run
2880,-6,102.4,0.38,grounded_into_double_play
3052,14,103.1,0.673,field_out
2199,11,87.8,0.72,field_out
2431,50,50.7,0.053,field_out
3735,25,72.1,0.9,single
4263,-6,90.7,0.267,grounded_into_double_play
3580,29,88.7,0.093,field_out
3565,16,96.6,0.633,field_out
3904,61,65.9,0.0,field_out
4271,41,66.7,0.547,single
3781,-14,70.2,0.073,field_out
4099,-21,82.9,0.073,field_out
4243,-2,103.1,0.387,field_out
2507,-3,102.0,0.347,grounded_into_double_play
3082,40,99.7,0.193,field_out
3314,-21,82.9,0.073,field_out
3575,-23,103.9,0.207,field_out
348,50,86.1,0.007,field_out
593,26,88.9,0.147,field_out
671,11,106.7,0.927,single
832,57,81.1,0.04,field_out
861,13,108.6,0.72,single
4184,-25,81.8,0.02,field_out
3429,28,76.7,0.293,double
967,31,92.3,0.107,field_out
1058,-9,86.6,0.127,force_out
1091,12,79.5,0.473,field_out
1191,38,68.6,0.58,single
1414,18,89.8,0.627,field_out
583,40,88.4,0.013,field_out
824,28,76.2,0.32,field_out
1815,1,91.8,0.333,single
1993,23,94.7,0.247,field_out
1009,36,100.6,0.393,field_out
1172,56,94.8,0.0,field_out
1280,37,100.2,0.253,field_out
3768,21,93.1,0.16,field_out
3980,-21,82.9,0.073,field_out
1842,-28,35.9,0.367,field_out
2088,14,104.3,0.74,single
3264,67,76.3,0.0,field_out
4047,38,67.8,0.633,single
3395,-13,80.3,0.133,field_out
3777,47,83.5,0.013,field_out
3066,30,99.9,0.58,field_out
3510,27,75.0,0.52,field_out
3486,-26,66.8,0.06,single
3751,22,103.0,0.747,double
4392,-7,84.7,0.127,field_out
2191,29,98.7,0.54,field_out
2333,41,82.0,0.013,sac_fly
3001,44,93.9,0.013,double
29,-27,77.3,0.067,field_out
46,-8,90.2,0.213,field_out
68,29,90.8,0.073,double
126,23,86.3,0.167,field_out
3490,1,94.7,0.46,grounded_into_double_play
124,28,72.9,0.633,single
153,31,100.0,0.573,home_run
208,-34,63.6,0.047,field_out
283,69,80.0,0.0,field_out
465,10,97.5,0.753,single
195,18,95.4,0.467,field_out
230,13,105.0,0.827,double
338,69,80.0,0.0,field_out
454,-7,104.4,0.313,field_out
981,-30,84.8,0.06,grounded_into_double_play
1356,-1,65.7,0.1,field_out
1148,-7,95.3,0.253,field_out
1313,-30,60.8,0.047,field_out
1362,-14,99.2,0.213,field_out
1516,69,80.0,0.0,field_out
1571,2,97.3,0.507,triple
1689,52,80.7,0.04,field_out
1737,15,93.6,0.793,single
1481,15,98.1,0.693,field_out
1795,10,106.2,0.853,single
2075,10,104.9,0.867,single
1816,38,91.6,0.06,field_out
2249,33,90.3,0.08,field_out
3450,1,86.0,0.293,field_out
3778,69,80.0,0.0,field_out
2791,7,76.4,0.26,field_out
3702,-56,54.3,0.193,field_out
4268,3,101.3,0.593,single
3061,14,99.5,0.813,single
30,-1,81.7,0.173,single
47,22,88.2,0.207,field_out
0,-5,77.4,0.107,single
254,40,71.6,0.307,field_out
310,-12,90.1,0.14,field_out
81,1,100.9,0.44,grounded_into_double_play
140,-17,97.2,0.167,field_error
697,46,84.5,0.02,field_out
320,-21,82.9,0.073,field_out
442,-6,106.7,0.373,field_out
891,17,82.8,0.96,double_play
1034,-17,90.3,0.147,single
578,46,91.3,0.0,field_out
590,9,90.4,0.607,field_error
747,8,103.0,0.713,field_out
1349,28,81.0,0.113,field_out
846,-1,93.3,0.353,force_out
998,18,89.0,0.627,field_out
1121,-8,109.8,0.447,field_out
1219,39,91.4,0.053,double
1268,-1,102.1,0.42,single
1676,-69,40.7,0.167,field_out
2006,33,100.2,0.54,field_out
2210,-2,90.7,0.307,field_out
2687,47,82.5,0.027,field_out
2666,69,80.0,0.0,field_out
3928,4,67.5,0.14,field_out
3334,69,80.0,0.0,field_out
3614,-18,75.5,0.027,field_out
4312,-3,97.2,0.36,field_out
2409,69,80.0,0.0,field_out
3336,24,103.7,0.887,home_run
3571,-17,82.4,0.08,field_out
4073,39,89.2,0.013,field_out
1468,24,88.0,0.147,field_out
1664,8,97.3,0.573,single
1995,22,100.1,0.58,double
2159,69,71.8,0.0,field_out
2446,38,80.2,0.0,field_out
3529,12,101.3,0.9,field_out
2779,9,81.8,0.36,single
2964,11,100.2,0.9,single
3254,-1,90.9,0.247,field_out
2684,1,98.3,0.473,force_out
3427,23,104.1,0.867,double
3170,4,92.5,0.493,field_out
3562,-21,93.6,0.133,field_out
4436,53,94.6,0.0,field_out
213,-21,82.9,0.073,field_out
526,69,80.0,0.0,field_out
540,44,87.4,0.007,field_out
2053,-12,92.8,0.167,grounded_into_double_play
4018,18,96.9,0.367,double
729,40,97.6,0.12,field_out
2627,85,62.3,0.0,field_out
3340,18,101.0,0.46,field_out
3663,22,97.2,0.3,field_out
1269,-7,108.9,0.44,single
1408,21,99.9,0.507,field_out
2305,22,92.5,0.16,field_out
3073,-17,90.3,0.147,single
3436,25,94.9,0.347,field_out
3965,32,106.5,0.947,home_run
4174,59,87.5,0.033,double
3070,16,107.5,0.593,double
4058,9,92.7,0.58,single
1589,55,80.1,0.02,field_out
1672,57,79.6,0.047,field_out
1891,44,86.8,0.007,field_out
2668,-30,74.6,0.04,field_out
3277,54,96.6,0.013,field_out
3886,-4,70.0,0.087,field_out
2344,-21,82.9,0.073,field_out
2711,-3,106.5,0.46,field_out
1978,36,104.7,0.58,field_out
3435,2,81.4,0.253,grounded_into_double_play
4240,12,106.3,0.887,single
2967,26,91.9,0.127,field_out
4304,16,108.9,0.62,field_out
2840,47,75.0,0.113,field_out
3007,-1,107.8,0.527,single
4056,8,99.4,0.58,field_out
3333,14,104.4,0.74,field_out
3665,13,106.6,0.813,single
3982,-18,60.0,0.053,field_out
4408,-6,100.0,0.253,field_out
3205,37,101.7,0.44,field_out
3466,69,80.0,0.0,field_out
4125,13,106.4,0.873,field_out
3368,-2,73.8,0.133,force_out
3564,11,97.2,0.84,single
3879,-7,88.0,0.193,field_out
2418,15,105.9,0.593,double
2502,15,104.0,0.693,single
2998,16,109.0,0.62,field_out
3152,21,100.8,0.54,field_out
2055,29,91.0,0.073,field_out
2959,22,100.2,0.58,double
4185,60,89.1,0.027,field_out
3858,-11,102.0,0.287,field_out
1521,18,95.1,0.467,field_out
1583,13,96.6,0.9,double
1687,1,101.6,0.44,single
1725,-7,100.6,0.273,single
2255,50,93.6,0.013,field_out
2338,24,96.6,0.473,field_out
2066,-25,86.0,0.073,field_out
3550,29,103.2,0.893,home_run
3354,-26,51.8,0.107,field_out
3512,3,95.7,0.467,field_out
871,-21,82.9,0.073,field_error
925,22,81.9,0.547,field_out
3835,57,62.6,0.007,field_out
842,11,96.1,0.853,single
951,18,104.6,0.593,double
1031,6,93.0,0.52,grounded_into_double_play
1366,-1,114.0,0.56,field_out
1693,26,80.0,0.193,field_out
1124,-1,96.1,0.347,field_out
1165,-21,73.4,0.04,grounded_into_double_play
1266,-20,101.0,0.193,single
1964,45,91.4,0.0,sac_fly
2254,56,56.8,0.013,field_out
2809,-21,82.3,0.073,single
3607,-12,81.5,0.1,fielders_choice
3937,0,107.5,0.487,single
2049,34,101.9,0.673,home_run
2363,15,88.4,0.973,single
2524,-8,92.0,0.173,fielders_choice
2862,3,90.1,0.453,single
2732,-32,65.8,0.047,field_out
4164,37,96.8,0.173,field_out
1940,69,80.0,0.0,field_out
2087,42,89.8,0.013,field_out
2330,3,84.2,0.32,single
3345,47,82.2,0.02,field_out
3633,-25,89.5,0.087,grounded_into_double_play
2113,28,93.9,0.247,field_out
2414,18,98.7,0.38,sac_fly
4317,-3,81.3,0.14,field_error
2470,0,91.5,0.28,field_out
2281,-13,97.2,0.187,field_out
2708,-11,110.4,0.327,field_out
3805,2,101.7,0.493,field_out
3977,-19,77.7,0.013,field_out
4516,-17,95.6,0.187,field_out
2938,-21,82.9,0.073,field_out
3677,-30,96.8,0.16,field_out
4380,-11,96.9,0.247,field_out
545,21,91.9,0.267,field_out
3743,-29,100.6,0.193,field_out
459,18,72.4,0.86,single
551,33,108.7,0.967,home_run
653,19,87.6,0.54,field_out
754,-18,97.5,0.167,field_out
795,47,91.2,0.007,field_out
882,43,90.2,0.013,field_out
792,-19,94.9,0.173,grounded_into_double_play
1125,-10,35.7,0.3,single
1147,2,105.8,0.54,single
1192,4,109.4,0.593,single
1249,11,105.8,0.92,field_out
1311,30,102.4,0.82,home_run
1515,-15,97.3,0.187,single
1616,12,87.6,0.807,single
1124,-14,89.9,0.127,field_out
1229,30,101.6,0.82,home_run
1321,31,85.6,0.04,field_out
1702,53,78.6,0.067,field_out
1860,60,92.9,0.007,field_out
1549,27,84.9,0.073,field_out
1921,34,84.7,0.013,field_out
2234,20,105.7,0.867,double
2068,35,95.8,0.187,field_out
3044,9,102.1,0.72,single
3130,19,98.0,0.407,field_out
3433,23,89.3,0.173,double
4048,12,93.8,0.913,field_out
4563,-6,93.3,0.26,field_out
3417,26,87.6,0.087,field_out
3648,23,78.7,0.707,single
4143,-11,75.2,0.1,field_out
2590,25,90.8,0.167,field_out
3980,43,89.2,0.007,field_out
2028,25,96.3,0.353,field_out
2217,21,99.4,0.393,double
2743,7,100.8,0.647,single
4264,-25,99.9,0.173,field_out
3488,30,103.4,0.847,home_run
3659,3,99.8,0.567,field_out
3817,-35,86.7,0.06,field_out
4351,-1,77.2,0.18,field_out
2664,7,74.6,0.22,field_out
3853,-22,80.8,0.073,field_out
117,30,95.9,0.353,field_out
225,21,103.8,0.793,double
372,-14,79.4,0.1,single
164,-12,91.8,0.18,field_out
242,-25,91.4,0.127,field_out
496,42,84.6,0.013,double_play
532,32,51.1,0.233,field_out
658,-7,78.3,0.127,field_error
362,24,103.0,0.887,double
510,7,98.9,0.627,single
637,-28,64.4,0.053,field_out
671,-1,74.4,0.1,field_out
774,27,61.3,0.613,field_out
996,-36,78.5,0.067,field_out
1053,5,101.9,0.56,single
918,-1,90.7,0.247,field_out
1107,65,81.3,0.0,field_out
1475,15,105.6,0.593,field_out
1305,-51,72.4,0.173,field_out
1753,25,64.6,0.887,single
2072,18,74.6,0.953,single
1757,-26,85.9,0.067,field_out
1777,-26,100.9,0.18,single
1915,61,76.8,0.027,field_out
1986,11,89.1,0.727,single
2177,18,96.8,0.367,field_out
2237,-3,104.2,0.353,field_out
2392,7,87.7,0.467,double_play
2787,-18,89.9,0.133,single
2825,57,88.2,0.013,field_out
3938,-13,75.3,0.073,field_out
2854,18,105.9,0.713,field_out
4348,23,83.2,0.353,single
2378,20,98.9,0.4,field_out
2669,63,89.0,0.033,field_out
2679,-34,77.8,0.04,field_out
2830,33,73.2,0.347,field_out
4553,33,105.9,0.88,home_run
3483,33,94.0,0.167,field_out
1876,41,80.5,0.04,field_out
2572,24,95.5,0.373,home_run
3124,-21,82.9,0.073,force_out
2054,5,107.7,0.667,field_out
2231,1,90.0,0.447,grounded_into_double_play
15,7,106.0,0.653,field_out
28,1,102.6,0.473,field_out
42,-2,93.9,0.373,triple
3959,27,94.2,0.233,field_out
4618,68,75.0,0.0,field_out
217,-21,82.9,0.073,field_out
271,31,77.2,0.08,field_out
349,40,64.4,0.507,field_out
4111,39,104.1,0.5,field_out
302,44,86.5,0.007,field_out
346,38,97.8,0.173,home_run
894,-16,96.5,0.167,field_out
581,49,86.6,0.007,field_out
734,34,67.9,0.813,single
781,-12,80.0,0.127,field_out
920,2,96.0,0.44,field_out
1269,13,71.2,0.36,field_out
1424,22,90.0,0.16,double
1522,8,96.1,0.58,field_out
1406,30,91.0,0.073,field_out
1470,19,96.1,0.42,field_out
1552,69,80.0,0.0,field_out
1666,24,100.0,0.673,home_run
1824,8,82.6,0.413,field_out
1980,-20,81.0,0.06,field_out
1889,69,80.0,0.0,field_out
2004,6,66.3,0.207,field_out
2251,4,108.6,0.593,double
2575,69,80.0,0.0,field_out
2050,4,106.6,0.613,grounded_into_double_play
2552,-1,103.3,0.4,field_out
3020,11,112.9,0.86,double
3340,21,68.8,0.953,single
3829,13,90.5,0.967,single
3828,50,82.2,0.02,field_out
4325,-21,82.9,0.073,field_out
2770,-27,42.0,0.3,field_out
2480,-20,55.9,0.047,field_out
2118,-24,103.3,0.18,field_out
4024,3,96.3,0.467,field_out
2333,24,109.1,0.993,home_run
3685,15,102.3,0.673,single
3979,0,106.9,0.487,single
2377,69,80.0,0.0,field_out
3107,24,103.2,0.887,home_run
3622,23,81.2,0.553,single
4152,-13,86.5,0.087,field_out
3531,56,77.7,0.047,field_out
4210,17,96.2,0.48,field_out
2761,12,67.8,0.287,single
3109,7,103.1,0.633,single
4263,69,80.0,0.0,field_out
78,-11,90.8,0.18,field_out
131,42,72.0,0.34,single
212,-13,75.0,0.073,force_out
193,-20,87.0,0.08,field_out
561,-21,82.9,0.073,field_out
615,58,92.9,0.007,field_out
819,4,111.0,0.653,single
909,16,80.1,0.967,single
420,29,92.6,0.207,sac_fly
521,69,80.0,0.0,field_out
552,0,93.7,0.333,field_error
654,24,102.5,0.833,double
1134,-24,90.0,0.147,field_out
1328,-1,98.8,0.413,field_out
971,32,106.0,0.92,home_run
1384,11,83.6,0.447,force_out
1438,48,89.2,0.0,field_out
1575,2,105.2,0.5,single
1802,-31,90.7,0.087,field_out
1913,-17,93.4,0.113,field_out
2282,69,80.0,0.0,field_out
2312,-26,83.5,0.06,field_out
2715,-7,83.3,0.2,field_out
3425,19,85.3,0.707,double
3990,23,100.5,0.56,field_out
2483,-18,93.7,0.133,grounded_into_double_play
3362,42,74.0,0.22,force_out
4009,4,97.7,0.493,single
4295,10,105.4,0.867,single
3575,40,93.8,0.013,field_out
3344,-14,97.9,0.2,field_out
4374,7,99.1,0.627,single
3225,-2,103.3,0.387,single
4049,-3,105.2,0.433,single
2894,-44,68.3,0.147,field_out
3394,15,91.4,0.94,single
2558,-4,88.2,0.153,field_out
4051,69,80.0,0.0,field_out
3289,14,97.4,0.88,single
3347,1,86.1,0.293,field_out
4003,37,78.3,0.027,field_out
3468,25,89.3,0.133,field_out
4518,-18,76.1,0.02,field_out
4068,-32,92.0,0.08,field_out
2999,-2,94.3,0.373,field_out
3721,17,102.5,0.54,single
2383,17,95.3,0.46,field_out
2534,31,89.7,0.08,sac_fly
3291,69,80.0,0.0,field_out
4479,43,81.4,0.06,triple
2307,17,77.1,0.94,single
2947,-9,99.4,0.253,field_out
2031,69,80.0,0.0,field_out
3018,22,96.5,0.28,field_out
244,-6,96.2,0.313,field_out
406,6,86.4,0.32,field_out
457,1,81.1,0.22,grounded_into_double_play
598,11,98.8,0.913,single
617,50,68.9,0.18,single
768,2,84.0,0.287,single
233,43,93.3,0.007,field_out
621,37,72.6,0.227,field_out
703,38,64.2,0.573,single
913,-11,100.2,0.273,field_out
933,18,110.9,0.887,double
960,7,96.2,0.593,single
1240,-9,93.6,0.253,force_out
1337,3,102.6,0.56,single
1163,18,89.3,0.627,field_out
1454,-6,85.0,0.147,field_out
1572,-34,32.7,0.307,field_out
1646,-15,94.8,0.1,field_out
1252,30,90.3,0.093,field_out
1359,18,110.6,0.887,single
1412,-1,100.4,0.38,field_out
1486,26,109.2,1.0,home_run
1589,49,89.2,0.007,field_out
1797,3,76.2,0.207,field_out
2725,51,104.6,0.04,field_out
1652,-21,82.9,0.073,field_out
2812,5,103.5,0.613,field_out
3790,13,71.8,0.387,single
4608,52,98.0,0.04,field_out
3569,16,84.3,0.967,single
3931,49,77.9,0.053,field_out
3189,53,93.3,0.0,field_out
3844,66,84.2,0.013,field_out
2574,0,93.6,0.333,single
2539,-40,68.7,0.087,fielders_choice_out
3260,10,107.6,0.907,single
4192,17,84.9,0.92,single
4611,-16,78.5,0.027,field_error
3375,29,91.1,0.073,field_out
4205,-40,67.0,0.093,field_out
2917,36,92.3,0.06,field_out
4259,50,83.1,0.027,field_out
2979,6,92.6,0.52,field_out
137,-6,103.9,0.313,field_out
159,5,82.1,0.333,field_out
240,-21,82.9,0.073,field_out
3901,-48,54.8,0.16,field_out
4149,58,74.0,0.027,field_out
4539,-41,70.9,0.1,field_out
525,-3,101.0,0.353,grounded_into_double_play
631,13,94.6,0.92,single
2651,68,84.0,0.007,field_out
2891,6,77.7,0.327,field_out
900,-1,103.0,0.4,field_out
945,8,101.0,0.613,double
977,-21,101.7,0.193,field_out
1173,-27,81.7,0.033,field_out
1233,2,79.4,0.227,field_out
1507,48,100.2,0.0,field_out
1449,44,77.3,0.067,field_out
1578,-7,95.4,0.253,single
1727,31,100.6,0.64,home_run
1840,-12,70.8,0.053,force_out
1968,-2,86.9,0.273,single
1632,36,91.8,0.06,field_out
2027,-6,89.1,0.273,field_out
2102,-27,99.3,0.167,field_out
2685,-39,55.2,0.093,field_out
3295,17,109.4,0.727,double
3596,26,74.9,0.64,single
4260,87,71.6,0.0,field_out
2116,-28,81.8,0.047,field_out
2459,36,96.7,0.227,triple
3238,2,76.2,0.18,field_out
3509,-4,90.2,0.213,field_out
3824,-42,81.2,0.027,field_out
2343,29,99.6,0.68,field_out
2821,20,91.2,0.367,field_out
3964,-33,76.8,0.04,grounded_into_double_play
4248,38,84.1,0.04,field_out
3554,25,92.0,0.133,field_out
4324,6,64.3,0.187,force_out
3555,55,89.7,0.007,field_out
2252,0,68.6,0.113,field_out
3410,18,102.7,0.513,double
3774,22,86.4,0.32,field_out
3915,-61,80.8,0.207,field_out
44,12,107.6,0.887,single
85,-21,82.9,0.073,field_out
84,-21,82.9,0.073,field_out
121,-21,82.9,0.073,field_out
197,12,103.8,0.873,single
207,26,83.6,0.127,field_out
249,13,75.9,0.58,single
436,0,71.3,0.127,field_out
309,51,91.0,0.013,field_out
439,-30,81.4,0.04,field_out
695,2,92.8,0.3,field_out
779,-20,93.7,0.147,field_out
851,37,94.1,0.093,field_out
519,-6,62.8,0.06,field_out
764,-32,66.8,0.06,field_out
1126,36,88.1,0.013,field_out
1297,0,106.9,0.487,single
1492,12,92.4,0.887,double
857,38,100.5,0.253,field_out
984,-36,83.7,0.04,field_out
1213,50,96.0,0.013,field_out
1882,13,85.8,0.907,single
2328,69,80.0,0.0,field_out
1320,53,96.5,0.02,field_out
1373,-9,98.9,0.253,single
1509,5,91.5,0.473,single
2750,39,89.2,0.013,double_play
1900,69,80.0,0.0,field_out
2046,-19,93.6,0.153,field_out
3383,-8,104.4,0.333,single
3868,33,67.2,0.867,single
1999,9,77.7,0.32,force_out
2093,-6,93.3,0.26,single
2772,3,83.9,0.32,single
2915,7,87.7,0.467,grounded_into_double_play
3038,-3,75.8,0.167,single
3802,16,106.2,0.573,double
4012,8,95.9,0.58,single
2682,25,91.8,0.133,double
3228,41,86.1,0.013,field_out
3428,-9,74.0,0.067,force_out
3946,8,106.5,0.72,single
2714,-38,75.5,0.04,field_out
3217,42,97.1,0.06,triple
3879,9,105.8,0.787,single
2876,10,94.7,0.673,single
3323,48,68.2,0.193,single
3840,-9,66.6,0.053,single
4486,15,86.8,0.94,single
3742,-44,56.4,0.147,field_out
4216,-14,80.0,0.127,fielders_choice_out
2721,11,104.3,0.887,double
3658,33,100.9,0.587,home_run
2665,45,85.5,0.007,field_out
3478,14,68.8,0.373,field_out
3662,53,83.6,0.02,field_out
4591,-4,89.0,0.2,field_out
364,22,91.7,0.207,field_out
118,27,98.6,0.553,field_out
251,43,67.7,0.453,field_out
330,19,107.5,0.787,field_out
488,35,86.6,0.02,field_out
780,4,109.7,0.62,single
1210,-6,66.0,0.073,field_out
435,-21,82.9,0.073,field_out
546,7,84.1,0.413,field_out
668,-21,82.9,0.073,field_out
1261,3,104.8,0.56,field_out
1284,17,97.5,0.52,double
1680,-10,102.2,0.3,single
813,9,59.3,0.147,field_out
1110,-6,98.6,0.287,field_out
1211,30,93.1,0.22,field_out
2207,3,90.2,0.453,grounded_into_double_play
1452,43,96.6,0.027,field_out
1621,27,99.0,0.553,home_run
1985,16,106.2,0.573,field_out
2132,9,106.1,0.787,single
3723,2,87.6,0.36,field_out
4122,-7,89.5,0.307,field_out
2730,-45,72.6,0.107,grounded_into_double_play
3713,25,79.5,0.36,single
4527,21,97.3,0.293,field_out
2357,40,101.6,0.213,field_out
3326,56,76.4,0.053,field_out
4218,17,101.7,0.54,single
2633,14,83.8,0.92,double
2828,24,93.9,0.207,field_out
4027,8,99.3,0.58,single
3627,35,81.6,0.04,field_out
3015,45,93.0,0.0,field_out
3418,49,80.5,0.013,field_out
4217,37,95.0,0.107,field_out
3593,-21,82.9,0.073,field_out
4191,37,98.6,0.2,field_out
4283,69,80.0,0.0,field_out
2142,18,90.6,0.567,field_out
2582,42,100.0,0.1,field_out
4321,-8,91.5,0.173,single
2944,16,78.0,0.887,double
3445,7,108.3,0.68,single
4035,-23,71.5,0.053,field_out
4133,-10,78.8,0.067,field_out
1937,48,101.5,0.033,field_out
2686,28,94.1,0.247,field_out
3429,5,92.9,0.473,single
3694,-5,69.4,0.093,force_out
25,16,100.5,0.54,single
70,0,85.2,0.227,field_out
74,36,100.0,0.287,home_run
1966,-50,52.7,0.167,field_out
2570,14,92.5,0.96,single
2789,-30,65.7,0.06,field_out
192,41,93.6,0.027,field_out
215,-14,90.3,0.127,single
335,-25,71.2,0.053,field_out
493,28,96.4,0.327,field_out
2962,51,94.8,0.0,field_out
722,55,81.5,0.013,field_out
827,-26,84.0,0.06,field_out
1933,-21,82.9,0.073,field_out
2012,36,81.3,0.02,field_out
1186,26,92.6,0.2,field_out
1222,7,98.9,0.627,field_out
3446,-44,66.6,0.14,field_out
3687,18,91.6,0.54,field_out
1383,45,73.7,0.173,field_out
1481,7,74.9,0.22,grounded_into_double_play
1642,3,105.2,0.56,single
988,9,70.6,0.267,force_out
1453,26,86.6,0.093,double
1843,6,74.4,0.193,single
2156,21,87.3,0.347,single
1990,39,81.0,0.0,field_out
2096,58,80.5,0.047,field_out
2733,7,108.1,0.68,single
4433,8,101.6,0.707,field_out
2496,-2,98.2,0.367,field_out
2780,15,109.4,0.647,single
3310,-6,85.2,0.147,field_out
3906,-11,97.5,0.247,field_out
2042,7,78.7,0.307,single
2476,14,102.2,0.813,single
2890,56,78.5,0.047,field_out
3616,79,72.3,0.007,field_out
2969,26,100.2,0.74,home_run
3415,13,83.5,0.793,single
3355,12,81.7,0.573,field_out
3456,2,102.2,0.493,single
3728,47,75.3,0.113,field_out
4547,-1,89.5,0.253,single
3992,30,39.5,0.2,sac_bunt
3845,7,91.7,0.547,field_out
3656,19,99.4,0.393,field_out
2568,10,101.0,0.833,double
2948,-28,94.9,0.1,field_out
3161,-61,76.3,0.227,field_out
3913,1,98.2,0.473,field_out
3971,46,79.3,0.06,field_out
0,39,50.9,0.193,single
1,10,80.0,0.453,single
12,-21,82.9,0.073,field_out
211,1,79.6,0.253,grounded_into_double_play
320,5,74.5,0.147,single
359,-34,54.2,0.133,field_out
165,-26,90.0,0.067,field_out
190,16,96.8,0.633,double
213,3,84.2,0.32,double
304,47,84.1,0.013,field_out
371,31,92.9,0.16,field_out
681,26,73.9,0.693,single
718,-6,105.1,0.34,field_out
790,-32,60.3,0.047,field_out
835,35,109.2,0.887,home_run
489,-2,107.7,0.48,field_out
608,-53,80.7,0.167,field_out
877,-21,82.9,0.073,field_out
1113,15,93.9,0.793,single
1339,7,26.5,0.293,sac_bunt
1446,14,75.6,0.647,single
992,-21,92.3,0.073,grounded_into_double_play
