,name_last,name_first,key_mlbam,spin_low_conf,spin_high_conf,spin_difference_conf,%k conf_low,%k conf_high,%k difference_conf,%K mean,spin rate mean
696,wells,alexander,649144,2277.7012,2331.9521,54.250996,0.09546746,0.15524407,0.059776608,0.12535577,2304.8267
697,wells,tyler,669330,2176.7366,2198.8696,22.132957,0.011466993,0.013982511,0.0025155174,0.012724753,2187.8032
698,wendelken,j. b.,605525,2024.3657,2065.076,40.710247,0.10466576,0.14444606,0.039780304,0.124555916,2044.7208
699,wheeler,zack,554430,1975.344,1994.256,18.91202,0.008030565,0.010198901,0.002168336,0.009114733,1984.8
700,white,mitch,669952,1837.7874,1905.2521,67.46473,0.068703555,0.105382055,0.0366785,0.08704281,1871.5197
701,whitley,kodi,676831,2278.328,2308.7769,30.44899,0.012919751,0.015783248,0.0028634972,0.014351499,2293.5522
702,whitlock,garrett,676477,2373.6333,2406.0266,32.393547,0.08062257,0.12813774,0.047515173,0.10438015,2389.83
703,wick,rowan,592858,2266.6672,2306.2417,39.574486,0.005172453,0.006750051,0.0015775978,0.005961252,2286.4546
704,widener,taylor,642203,2253.1733,2279.2908,26.117466,0.049012996,0.06941617,0.020403178,0.059214585,2266.232
705,williams,devin,642207,2019.1838,2041.462,22.278173,0.016554983,0.01970896,0.003153977,0.018131971,2030.323
706,williams,taylor,592865,1756.0026,1776.0314,20.02878,0.043163024,0.07496401,0.03180099,0.059063517,1766.017
707,williams,trevor,592866,2290.8362,2367.014,76.17759,0.015831383,0.019159658,0.0033282742,0.01749552,2328.925
708,wilson,bryse,669060,2002.5323,2080.801,78.26861,0.09521863,0.11179123,0.016572598,0.103504926,2041.6666
709,wilson,justin,458677,2314.542,2355.5984,41.05652,0.2731298,0.38467836,0.111548565,0.3289041,2335.07
710,winkler,dan,595465,2182.0127,2207.4768,25.464098,0.008676165,0.010773745,0.002097581,0.009724955,2194.7446
711,wisler,matt,605538,2353.1252,2382.6375,29.512194,0.01402123,0.017206954,0.003185724,0.015614092,2367.8813
712,wittgren,nick,621295,2079.2773,2115.302,36.024513,0.014785942,0.017610807,0.002824865,0.016198374,2097.2898
713,wojciechowski,asher,592879,2148.106,2206.0325,57.92656,0.026245438,0.046155524,0.019910086,0.03620048,2177.069
714,wood,alex,622072,2205.6514,2264.8445,59.193146,0.031684056,0.044465665,0.012781609,0.038074862,2235.2478
715,woodford,jake,663765,1945.9293,1969.8372,23.90787,0.0120628355,0.014673575,0.0026107393,0.013368205,1957.8832
716,woodruff,brandon,605540,2302.4824,2323.9976,21.515057,0.015458389,0.018854424,0.0033960359,0.017156407,2313.24
717,workman,brandon,519443,2304.469,2339.4197,34.950558,0.051947914,0.08444717,0.03249925,0.06819754,2321.9443
718,wright,mike,605541,2324.162,2348.7505,24.588377,0.048450444,0.09837953,0.049929082,0.07341499,2336.4563
719,wynns,austin,642851,2091.2087,2122.9927,31.783987,0.058913823,0.09055452,0.031640697,0.07473417,2107.1006
720,yajure,miguel,664337,2021.1189,2078.8584,57.739563,0.02926406,0.03950268,0.01023862,0.03438337,2049.9885
721,yang,hyeon-jong,660365,2249.9263,2277.5078,27.581697,0.07715952,0.12352294,0.046363417,0.10034123,2263.717
722,yarbrough,ryan,642232,2355.0266,2412.1653,57.138794,0.014607919,0.017581526,0.002973608,0.016094724,2383.596
723,ynoa,huascar,660623,2286.2815,2336.8306,50.549145,0.018917479,0.023133827,0.0042163497,0.021025654,2311.5562
724,young,alex,622065,2344.1428,2389.0825,44.939495,0.012748812,0.015629822,0.0028810112,0.014189318,2366.6128
725,zerpa,angel,672582,1995.314,2044.5397,49.225735,0.16290182,0.23939453,0.07649271,0.20114817,2019.9269
726,zimmer,kyle,622092,2303.5332,2337.6465,34.11329,0.018221352,0.02206717,0.003845818,0.020144261,2320.5898
727,zimmermann,bruce,669145,2212.7124,2235.7522,23.039724,0.015702384,0.019194301,0.003491918,0.017448341,2224.2324
728,zuber,tyler,676604,1971.4081,2030.666,59.258007,0.087920584,0.13950063,0.051580053,0.113710605,2001.037
